qid,docid,docno,text,query,score,rank
q_2,4060918,4060918,"This chart describes the expected percentage of people who perform the job of Physical Therapist in Ontario, CA that make less than that salary.For example 50% of the people who perform the job of Physical Therapist in Ontario are expected to make less than the median.Source: HR Reported data as of October 2015.his chart describes the expected percentage of people who perform the job of Physical Therapist in Ontario, CA that make less than that salary.",Who performed Thriller,-123.70345825283731,819.0
q_2,436838,436838,"This chart describes the expected percentage of people who perform the job of Licensed Practical Nurse in Las Vegas, NV that make less than that salary.For example 50% of the people who perform the job of Licensed Practical Nurse in Las Vegas are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Licensed Practical Nurse in Las Vegas, NV that make less than that salary.",Who performed Thriller,-123.70345825283731,820.0
q_2,5737284,5737284,"This chart describes the expected percentage of people who perform the job of Surgeon-Orthopedic in Pittsburgh, PA that make less than that salary.For example 50% of the people who perform the job of Surgeon-Orthopedic in Pittsburgh are expected to make less than the median.Source: HR Reported data as of August 2015.his chart describes the expected percentage of people who perform the job of Surgeon-Orthopedic in Pittsburgh, PA that make less than that salary.",Who performed Thriller,-123.70345825283731,821.0
q_2,581756,581756,"This chart describes the expected percentage of people who perform the job of Dental Assistant in Ontario, CA that make less than that salary.For example 50% of the people who perform the job of Dental Assistant in Ontario are expected to make less than the median.Source: HR Reported data as of August 2015.his chart describes the expected percentage of people who perform the job of Dental Assistant in Ontario, CA that make less than that salary.",Who performed Thriller,-123.70345825283731,822.0
q_2,5822998,5822998,"[toju]) (both from Latin taurarius, bullfighter), is a bullfighter and the main performer in the sport of bullfighting as practised in Spain, Portugal, Mexico, Peru, France and other countries influenced by Spanish culture.n Spanish, the word torero describes any of the performers who participate in the bullfight. The main performer, who is the leader of an entourage and the one who kills the bull, is addressed as maestro (master), and his formal title is matador de toros (killer of bulls).",Who performed Thriller,-123.70345825283731,823.0
q_2,6157455,6157455,"This chart describes the expected percentage of people who perform the job of Dental Hygienist in Ontario, CA that make less than that salary.For example 50% of the people who perform the job of Dental Hygienist in Ontario are expected to make less than the median. Source: HR Reported data as of September 2015.his chart describes the expected percentage of people who perform the job of Dental Hygienist in Ontario, CA that make less than that salary.",Who performed Thriller,-123.70345825283731,824.0
q_2,6956276,6956276,"This chart describes the expected percentage of people who perform the job of Real Estate Sales Agent in Orlando, FL that make less than that salary.For example 50% of the people who perform the job of Real Estate Sales Agent in Orlando are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Real Estate Sales Agent in Orlando, FL that make less than that salary.",Who performed Thriller,-123.70345825283731,825.0
q_2,8010371,8010371,"This chart describes the expected percentage of people who perform the job of Nurse Practitioner in Olympia, WA that make less than that salary.For example 50% of the people who perform the job of Nurse Practitioner in Olympia are expected to make less than the median.Source: HR Reported data as of September 2015.his chart describes the expected percentage of people who perform the job of Nurse Practitioner in Olympia, WA that make less than that salary.",Who performed Thriller,-123.70345825283731,826.0
q_2,2375691,2375691,"So, Stahelski took John Wick: Chapter 2 and Leitch (also signed on the direct Deadpool 2) took the Cold War-era spy thriller Atomic Blonde.. Based on the graphic novel, The Coldest City, Charlize Theron plays MI6 agent Lorraine Broughton, who travels to Berlin to investigate the murder of a fellow agent.",Who performed Thriller,-123.70868174012361,827.0
q_2,3069042,3069042,"As Featured in The Birds: Aston Martin DB2/4 Drophead Coup. Its quite extraordinary how cars pop up in movies on a sometimes random basis. Who would have thought an almost 10-year-old Aston would appear in a Hitchcock film? One did, in the 1963 thriller The Birds... According to marque historians, its possible that two cars were used, although Club records show LML/944 as being the one most closely associated with it.",Who performed Thriller,-123.70868174012361,828.0
q_2,3536939,3536939,"Double Jeopardy (1999 film) Double Jeopardy is a 1999 Canadian-American-German neo noir adventure crime thriller film directed by Bruce Beresford and starring Tommy Lee Jones, Ashley Judd, and Bruce Greenwood. The film is about a woman who slipped away from her parole officer after being framed for the murder of her husband.",Who performed Thriller,-123.70868174012361,829.0
q_2,3912349,3912349,"The trio of executive producers who created FXs Damages  Daniel Zelman, Todd A. Kessler and Glenn Kessler  are at it again, with their new twisty tale Bloodline. The family drama-meets-thriller, which debuts on Netflix on March 20, boasts a star-studded cast, including Sissy Spacek and Sam Shepard as the parents of a clan burdened by secrets ...",Who performed Thriller,-123.70868174012361,830.0
q_2,4666935,4666935,"Mr. Robot is an American dramathriller television series created by Sam Esmail. It stars Rami Malek as Elliot Alderson, a cybersecurity engineer and hacker who suffers from social anxiety disorder and clinical depression. Alderson is recruited by an insurrectionary anarchist known as Mr. Robot, played by Christian Slater, to join a group of hacktivists.",Who performed Thriller,-123.70868174012361,831.0
q_2,4896695,4896695,"Shooter (2007 film) Shooter is a 2007 American conspiracy action thriller film directed by Antoine Fuqua based on the novel Point of Impact by Stephen Hunter. The film follows Force Recon veteran Bob Lee Swagger (Mark Wahlberg), who is framed for murder by a rogue secret private military company unit.",Who performed Thriller,-123.70868174012361,832.0
q_2,5976889,5976889,"Orphan Black 4 Seasons 2013. Orphan Black is a Sci-Fi thriller starring Tatiana Maslany in the lead role of Sarah, an outsider and orphan whose life changes dramatically after witnessing the suicide of a woman who looks just like her. Sarah hopes that cleaning out the dead woman's bank account will solve all of her problems.",Who performed Thriller,-123.70868174012361,833.0
q_2,7905043,7905043,"The Forgotten (2004 film) The Forgotten is a 2004 American science fiction psychological thriller drama film, directed by Joseph Ruben and starring Julianne Moore and Dominic West. The film's plot revolves around a woman who thinks that she lost her son in a plane crash 14 months ago, only to wake up one morning and be told that she never had a son.",Who performed Thriller,-123.70868174012361,834.0
q_2,7973761,7973761,"Scandal (TV series) Scandal is an American political thriller television series starring Kerry Washington. Created by Shonda Rhimes, it debuted on ABC on April 5, 2012. Kerry Washington's character, Olivia Pope, is partially based on former George H.W. Bush administration press aide Judy Smith, who serves as a co-executive producer.",Who performed Thriller,-123.70868174012361,835.0
q_2,2477429,2477429,"The Snowman (2017 film)'s wiki: The Snowman is a 2017 British crime thriller film directed by Tomas Alfredson and written by Hossein Amini and Peter Straughan, based on the novel of the same name by Jo Nesb. The film stars Michael Fassbender, Rebecca Ferguson, Charlotte Gainsbourg, Val Kilmer, J. K. Simmons, and Chlo Sevigny, and follows a detective who tries to find the identity of a killer who uses snowmen as his calling card.",Who performed Thriller,-123.71757910659856,836.0
q_2,1228364,1228364,"Drag queens can vary widely by class and culture. Other drag performers include drag kings, women who perform in male roles and attire, faux queens, who are women who dress in an exaggerated style to emulate drag queens, and faux kings, who are men who dress to impersonate drag kings.",Who performed Thriller,-123.72374826007488,837.0
q_2,2460245,2460245,A surety bond is defined as a contract among at least three parties: 1  the obligee-the party who is the recipient of an obligation. 2  the principal-the primary party who will perform the contractual obligation. 3  the surety-who assures the obligee that the principal can perform the task.,Who performed Thriller,-123.73438738048561,838.0
q_2,525162,525162,A surety bond is defined as a contract among at least three parties: 1  the obligee: the party who is the recipient of an obligation. 2  the principal: the primary party who will perform the contractual obligation. 3  the surety: who assures the obligee that the principal can perform the task.,Who performed Thriller,-123.73438738048561,839.0
q_2,1095477,1095477,"MISC BUSHWAH. Follow Us! INDEPENDENT CONTRACTOR. A person or business who performs services for another person under an express or implied agreement and who is not subject to the other's control, or right to control, the manner and means of performing the services; not as an employee.",Who performed Thriller,-123.74415001870878,840.0
q_2,1834596,1834596,This chart describes the expected percentage of people who perform the job of Paramedic that make less than that salary. For example 50% of the people who perform the job of Paramedic are expected to make less than the median. Source: HR Reported data as of August 2016.,Who performed Thriller,-123.74415001870878,841.0
q_2,3038978,3038978,This chart describes the expected percentage of people who perform the job of Programmer I that make less than that salary. For example 50% of the people who perform the job of Programmer I are expected to make less than the median. Source: HR Reported data as of October 2015.,Who performed Thriller,-123.74415001870878,842.0
q_2,3555011,3555011,This chart describes the expected percentage of people who perform the job of Program Director (Non-Profit) that make less than that salary. For example 50% of the people who perform the job of Program Director (Non-Profit) are expected to make less than the median.,Who performed Thriller,-123.74415001870878,843.0
q_2,4610280,4610280,This chart describes the expected percentage of people who perform the job of Quality Assurance Coordinator - Healthcare that make less than that salary. For example 50% of the people who perform the job of Quality Assurance Coordinator - Healthcare are expected to make less than the median.,Who performed Thriller,-123.74415001870878,844.0
q_2,5310508,5310508,This chart describes the expected percentage of people who perform the job of Bagger that make less than that salary. For example 50% of the people who perform the job of Bagger are expected to make less than the median. Source: HR Reported data as of August 2016.,Who performed Thriller,-123.74415001870878,845.0
q_2,5532136,5532136,1. A person who performs or offers to perform a service voluntarily: an information booth staffed by volunteers; hospital volunteers. 2. A person who chooses to enter a branch of the military without being drafted or forced to do so by law.,Who performed Thriller,-123.74415001870878,846.0
q_2,6543795,6543795,This chart describes the expected percentage of people who perform the job of Medical Records Coding Manager that make less than that salary. For example 50% of the people who perform the job of Medical Records Coding Manager are expected to make less than the median.,Who performed Thriller,-123.74415001870878,847.0
q_2,6569939,6569939,This chart describes the expected percentage of people who perform the job of Dentist that make less than that salary. For example 50% of the people who perform the job of Dentist are expected to make less than the median. Source: HR Reported data as of February 2018,Who performed Thriller,-123.74415001870878,848.0
q_2,6745972,6745972,This chart describes the expected percentage of people who perform the job of Dentist that make less than that salary. For example 50% of the people who perform the job of Dentist are expected to make less than the median. Source: HR Reported data as of August 2016.,Who performed Thriller,-123.74415001870878,849.0
q_2,706960,706960,An employee who meets the salary level tests and also the salary basis tests is exempt only if s/he also performs exempt job duties. These FLSA exemptions are limited to employees who perform relatively high-level work.,Who performed Thriller,-123.74415001870878,850.0
q_2,714253,714253,"This chart describes the expected percentage of people who perform the job of Medical Assistant in Colorado Springs, CO that make less than that salary. For example 50% of the people who perform the job of Medical Assistant in Colorado Springs are expected to make less than the median.",Who performed Thriller,-123.74415001870878,851.0
q_2,7350850,7350850,This chart describes the expected percentage of people who perform the job of Licensed Physical Therapist Assistant that make less than that salary. For example 50% of the people who perform the job of Licensed Physical Therapist Assistant are expected to make less than the median.,Who performed Thriller,-123.74415001870878,852.0
q_2,2647430,2647430,"Occupational Therapist Asst. - Nursing Home. This chart describes the expected percentage of people who perform the job of Massage Therapist in Melbourne, FL that make less than that salary. For example 50% of the people who perform the job of Massage Therapist in Melbourne are expected to make less than the median.Source: HR Reported data as of September 2015. Nursing Home. This chart describes the expected percentage of people who perform the job of Massage Therapist in Melbourne, FL that make less than that salary. For example 50% of the people who perform the job of Massage Therapist in Melbourne are expected to make less than the median.",Who performed Thriller,-123.75196832377574,853.0
q_2,1595103,1595103,Captain Phillips is a 2013 American biographical survival thriller film directed by Paul Greengrass and starring Tom Hanks and Barkhad Abdi.,Who performed Thriller,-123.7547724119157,854.0
q_2,2079279,2079279,"ZOO, based on the #1 bestselling novel by James Patterson, is a global thriller about a wave of violent animal attacks against humans sweeping the planet.",Who performed Thriller,-123.7547724119157,855.0
q_2,2945236,2945236,"Billie Jean  is a song by American recording artist Michael Jackson. It is the second single from the singer's sixth solo album, Thriller (1982).",Who performed Thriller,-123.7547724119157,856.0
q_2,3340161,3340161,Crook is a 2010 Bollywood thriller film popularly known by the title of It's Good to be Bad!. The film stars Emraan Hashmi and Neha Sharma in the lead.,Who performed Thriller,-123.7547724119157,857.0
q_2,4399858,4399858,"The 2015 NIT, and college basketball's experimentation with a 30-second shot clock, concluded Thursday with an overtime thriller in Madison Square Garden.",Who performed Thriller,-123.7547724119157,858.0
q_2,4443437,4443437,Was used for the dance and chorographical piece in a drama class. May be useful to someone. http://starchefs.com/about_us/stars/html/BGiraldi.shtml. Producer - Thriller.,Who performed Thriller,-123.7547724119157,859.0
q_2,4892235,4892235,"First Blood (also known as Rambo or Rambo: First Blood outside the United States), is a 1982 action/thriller film directed by Ted Kotcheff.",Who performed Thriller,-123.7547724119157,860.0
q_2,5356247,5356247,"The Slidewinder is a one-of-a-kind family thriller. The waits can be prohibitive, but this combination coaster/water slide is definitely worth a visit just because it is so unique.",Who performed Thriller,-123.7547724119157,861.0
q_2,547257,547257,Jaws (film) Jaws is a 1975 American thriller film directed by Steven Spielberg and based on Peter Benchley's 1974 novel of the same name.,Who performed Thriller,-123.7547724119157,862.0
q_2,6594983,6594983,"The Net is a 1995 cyber action thriller film directed by Irwin Winkler and starring Sandra Bullock, Jeremy Northam and Dennis Miller.",Who performed Thriller,-123.7547724119157,863.0
q_2,6878818,6878818,The Manchurian Candidate (2004 film) The Manchurian Candidate is a 2004 American science fiction political-thriller film directed by Jonathan Demme.,Who performed Thriller,-123.7547724119157,864.0
q_2,7370195,7370195,"This lively, interesting, and riveting genre is most often beat out in popularity by books that are of the realistic fiction genre, or those that are more fantastical such as the science fiction, fantasy, and thriller genres.",Who performed Thriller,-123.7547724119157,865.0
q_2,7527809,7527809,"Michael Jacksons Thriller 3D will make its world premiere at the 74th Venice Film Festival 2017, announced the Estate of Michael Jackson.",Who performed Thriller,-123.7547724119157,866.0
q_2,7766802,7766802,"Whereas The Bourne Identity was a bit more of an action film, handled capably by director Doug Liman, The Bourne Supremacy, helmed by Paul Greengrass, is more of a thriller.",Who performed Thriller,-123.7547724119157,867.0
q_2,8604188,8604188,"The Manchurian Candidate has been adapted twice into a feature film by the same title. The first film, released in 1962, is considered a classic of the political thriller genre.",Who performed Thriller,-123.7547724119157,868.0
q_2,8741312,8741312,"It's definitely gone darker this season because we're delving into more of a psychological thriller story, creator Jeff Davis tells THR. Teen Wolf is back, and it's darker than ever.",Who performed Thriller,-123.7547724119157,869.0
q_2,2862007,2862007,"See Will Smith in first teaser for Netflix's fantasy thriller Bright. Our first look at Will Smiths next movie is finally here. Netflix released the first teaser trailer for Bright during the Oscars telecast on Sunday. Directed by David Ayer, the fantasy thriller stars Smith as a LAPD cop teaming up with an orc, played by Joel Edgerton, to protect a magical wand.",Who performed Thriller,-123.76805717755106,870.0
q_2,3636965,3636965,"Why it had to be kept from the world: Everyone would have learned what actually happened to Jackson's tigers, Thriller and Sabu, after he closed down Neverland Ranch. Jackson's copy of The Very Best of Cream. Cream was a famous British supergroup of the 1960s featuring Jack Bruce, Eric Clapton and Ginger Baker. They did that song White Room.. Why it had to be kept from the world: Then the world would have learned that Jackson's Thriller was just The Very Best of Cream played backwards.",Who performed Thriller,-123.76805717755106,871.0
q_2,6663595,6663595,"They left behind the bodies of Herbert and Bonnie Clutter and their teenage children, Kenyon and Nancy-the murders that writer Truman Capote helped make infamous with his true crime psychological thriller, In Cold Blood..hey left behind the bodies of Herbert and Bonnie Clutter and their teenage children, Kenyon and Nancy-the murders that writer Truman Capote helped make infamous with his true crime psychological thriller, In Cold Blood..",Who performed Thriller,-123.76805717755106,872.0
q_2,7177800,7177800,"Copycat. 1  Release Date: Oct 27, 1995. 2  Rated: 3  Runtime: 2 hr. 3 min. 4  Genres: Police Detective Film, Psychological Thriller, Mystery, Thriller. 5  Director:Jon Amiel. 6  Cast:Sigourney Weaver, Holly Hunter, Dermot Mulroney, William McNamara, Will Patton. Full cast + crew.",Who performed Thriller,-123.76805717755106,873.0
q_2,8219721,8219721,"The Warriors is a 1979 American thriller film directed by Walter Hill and based on Sol Yurick's... The Warriors is a 1979 American thriller film directed by Walter Hill and based on Sol Yurick's 1965 novel of the same name. It was released in the United States on February 9, 1979. The Warriors has since become a cult film, and it has spawned multiple spinoffs, including video games and a comic book series.",Who performed Thriller,-123.76805717755106,874.0
q_2,5735241,5735241,Novice-A beginner or someone who does not have experience Expert-A person with special knowledge or ability who performs skillfully.,Who performed Thriller,-123.77127434281175,875.0
q_2,1953660,1953660,"interlocutor definition: The definition of an interlocutor is a person officially involved in a conversation, or a performer in a minstrel show who performs with the beginning and end performers. (noun) An example of an interlocutor is an official person ...",Who performed Thriller,-123.78302870331244,876.0
q_2,3132253,3132253,"A , Dentist, answered. A general dentist who performs denture services will also usually perform immediate denture services. Also, a prosthodontist, a specialist in replacement of teeth, also performs denture services and immediate denture services.",Who performed Thriller,-123.78302870331244,877.0
q_2,7923749,7923749,Live performances and other uses. Magic Bus was first performed during The Who's 1968 tour and was part of the regular set from 1971 to 1976 (it was performed frequently in early-mid 1969 and less often in 1970).,Who performed Thriller,-123.78302870331244,878.0
q_2,566294,566294,"Most of these types of names do not have specific suffixes but some do. For example, the suffix -aert meant something like someone who , similar to the use of -er in English (to perform  performer).",Who performed Thriller,-123.7837245559576,879.0
q_2,6291422,6291422,"This chart describes the expected percentage of people who perform the job of Public School Teacher in Denver, CO that make less than that salary.For example 50% of the people who perform the job of Public School Teacher in Denver are expected to make less than the median.Source: HR Reported data as of September 2015.his chart describes the expected percentage of people who perform the job of Public School Teacher in Denver, CO that make less than that salary.",Who performed Thriller,-123.79498422570796,880.0
q_2,634952,634952,This chart describes the expected percentage of people who perform the job of Revenue Cycle Director that make less than that salary. For example 50% of the people who perform the job of Revenue Cycle Director are expected to make less than the median. Source: HR Reported data as of October 2015.his chart describes the expected percentage of people who perform the job of Revenue Cycle Director in the United States that make less than that annual salary.,Who performed Thriller,-123.79498422570796,881.0
q_2,6625773,6625773,For example 50% of the people who perform the job of Business Office Manager-Healthcare are expected to make less than the median.his chart describes the expected percentage of people who perform the job of Business Office Manager-Healthcare that make less than that salary. For example 50% of the people who perform the job of Business Office Manager-Healthcare are expected to make less than the median. Source: HR Reported data as of October 2015.,Who performed Thriller,-123.79498422570796,882.0
q_2,4143350,4143350,"Noun. 1. infanticide-a person who murders an infant. liquidator, manslayer, murderer-a criminal who commits homicide (who performs the unlawful premeditated killing of another human being).oun. 1. infanticide-a person who murders an infant. liquidator, manslayer, murderer-a criminal who commits homicide (who performs the unlawful premeditated killing of another human being).",Who performed Thriller,-123.81549706098183,883.0
q_2,1637208,1637208,This chart describes the expected percentage of people who perform the job of Retail Store Manager Assistant that make less than that salary. For example 50% of the people who perform the job of Retail Store Manager Assistant are expected to make less than the median. Source: HR Reported data as of October 2015.his chart describes the expected percentage of people who perform the job of Retail Store Manager Assistant that make less than that salary. For example 50% of the people who perform the job of Retail Store Manager Assistant are expected to make less than the median. Source: HR Reported data as of October 2015.,Who performed Thriller,-123.82027027826399,884.0
q_2,4368564,4368564,"Bruce Springsteen and the E Street Band, who were honoring a fan's sign request, performed The Weight at the Prudential Center in Newark, New Jersey on May 2, 2012, as a tribute to Levon Helm, who had died two weeks before. It was the first time the band had ever performed the song.ruce Springsteen and the E Street Band, who were honoring a fan's sign request, performed The Weight at the Prudential Center in Newark, New Jersey on May 2, 2012, as a tribute to Levon Helm, who had died two weeks before. It was the first time the band had ever performed the song.",Who performed Thriller,-123.82027027826399,885.0
q_2,6625776,6625776,This chart describes the expected percentage of people who perform the job of Business Office Manager-Healthcare that make less than that salary. For example 50% of the people who perform the job of Business Office Manager-Healthcare are expected to make less than the median. Source: HR Reported data as of October 2015.his chart describes the expected percentage of people who perform the job of Business Office Manager-Healthcare that make less than that salary. For example 50% of the people who perform the job of Business Office Manager-Healthcare are expected to make less than the median. Source: HR Reported data as of October 2015.,Who performed Thriller,-123.82027027826399,886.0
q_2,8166165,8166165,"Alfred Thomas Freddie Highmore is an English actor. He made his professional acting debut in the comedy film Women Talking Dirty. He then starred in Finding Neverland, Charlie and the Chocolate Factory, and The Spiderwick Chronicles. For his roles in the former two, he won two consecutive Critics' Choice Movie Awards for Best Young Performer. Highmore starred as Norman Bates in the acclaimed A&E drama-thriller series Bates Motel, for which he was thrice nominated for the Critics' Choice Televi",Who performed Thriller,-123.83185434021846,887.0
q_2,973421,973421,"Physicians who choose to specialize in abortion care take on extra education and training requirements. Usually, doctors who perform abortion are gynecologists (specialists in female reproductive health), but they may also be family practice doctors or other specialists who have learned abortion techniques.octors who perform abortions also know how to use the same techniques to perform a D&C and to treat ectopic (tubal) pregnancies. In four states, Advanced Practice Clinicians are authorized to provide surgical abortion or provide the abortion pill.",Who performed Thriller,-123.83672750681389,888.0
q_2,7281676,7281676,"According to this Trivia page for the movie Who Framed Roger Rabbit: Jessica Rabbit's speaking voice was performed by Kathleen Turner, who was uncredited. She performed the role as a favor to director Robert Zemeckis, with whom she had worked with previously on Romancing the Stone. Jessica's singing voice was performed by Amy Irving. IMDb also says: Jessica Rabbit's speaking voice was performed by Kathleen Turner, and her singing voice was performed by Amy Irving.",Who performed Thriller,-123.84064812833216,889.0
q_2,2442495,2442495,Definition of ham for English Language Learners. : 1  meat from the leg of a hog that is often prepared by smoking or salting. : 2  a bad actor who performs in an exaggerated way. : 3  someone who enjoys performing and who tends to behave in an exaggerated or playful way when people are watching.,Who performed Thriller,-123.8496156244496,890.0
q_2,2846109,2846109,"April Henry has it down with her taut mysteries, and The Girl Who Was Supposed to Die is as good as her other works. Suspense and tension build from the first pagein which men are taking Cady out to kill herto the last, as she uncovers the secrets in this eco-thriller.. Share This.1  Back to Home .he wakes up battered and bruised; her fingernails are missing and she doesn't remember who she is. The next thing she remembers is being dragged out into the woods, awaiting death. However, something in her screams to fight back and when the opportunity presents itself, she takes it.",Who performed Thriller,-123.85712850989418,891.0
q_2,1245617,1245617,"This chart describes the expected percentage of people who perform the job of Sheriff/Police Chief in Louisville, KY that make less than that salary. For example 50% of the people who perform the job of Sheriff/Police Chief in Louisville are expected to make less than the median.",Who performed Thriller,-123.88026798337549,892.0
q_2,1336441,1336441,"This chart describes the expected percentage of people who perform the job of Teacher High School in Minneapolis, MN that make less than that salary. For example 50% of the people who perform the job of Teacher High School in Minneapolis are expected to make less than the median.",Who performed Thriller,-123.88026798337549,893.0
q_2,1350518,1350518,"This chart describes the expected percentage of people who perform the job of Medical Billing Clerk in Orlando, FL that make less than that salary. For example 50% of the people who perform the job of Medical Billing Clerk in Orlando are expected to make less than the median.",Who performed Thriller,-123.88026798337549,894.0
q_2,1419539,1419539,"This chart describes the expected percentage of people who perform the job of Registered Respiratory Therapist in Anchorage, AK that make less than that salary. For example 50% of the people who perform the job of Registered Respiratory Therapist in Anchorage are expected to make less than the median.",Who performed Thriller,-123.88026798337549,895.0
q_2,1539880,1539880,"This chart describes the expected percentage of people who perform the job of Licensed Practical Nurse in Houston, TX that make less than that salary. For example 50% of the people who perform the job of Licensed Practical Nurse in Houston are expected to make less than the median.",Who performed Thriller,-123.88026798337549,896.0
q_2,1703998,1703998,"This chart describes the expected percentage of people who perform the job of Staff Nurse - RN in Tucson, AZ that make less than that salary. For example 50% of the people who perform the job of Staff Nurse - RN in Tucson are expected to make less than the median.",Who performed Thriller,-123.88026798337549,897.0
q_2,1802471,1802471,"This chart describes the expected percentage of people who perform the job of Administrative Assistant I in San Antonio, TX that make less than that salary. For example 50% of the people who perform the job of Administrative Assistant I in San Antonio are expected to make less than the median.",Who performed Thriller,-123.88026798337549,898.0
q_2,1885249,1885249,This chart describes the expected percentage of people who perform the job of Photographer that make less than that hourly rate. For example 50% of the people who perform the job of Photographer are expected to make less than the median. Source: HR Reported data as of April 2017.,Who performed Thriller,-123.88026798337549,899.0
q_2,1997830,1997830,This chart describes the expected percentage of people who perform the job of Lactation Consultant that make less than that salary. For example 50% of the people who perform the job of Lactation Consultant are expected to make less than the median. Responsible for identifying and correcting lactation problems.,Who performed Thriller,-123.88026798337549,900.0
q_2,2295861,2295861,this chart describes the expected percentage of people who perform the job of systems engineer ii in seattle wa that make less than that salary for example 50 % of the people who perform the job of systems engineer ii in seattle are expected to make less than the median,Who performed Thriller,-123.88026798337549,901.0
q_2,2653449,2653449,"This chart describes the expected percentage of people who perform the job of Legal Secretary I in San Francisco, CA that make less than that salary. For example 50% of the people who perform the job of Legal Secretary I in San Francisco are expected to make less than the median.",Who performed Thriller,-123.88026798337549,902.0
q_2,3217392,3217392,"This chart describes the expected percentage of people who perform the job of Teacher Elementary School in Frisco, TX that make less than that salary. For example 50% of the people who perform the job of Teacher Elementary School in Frisco are expected to make less than the median.",Who performed Thriller,-123.88026798337549,903.0
q_2,3218887,3218887,"This chart describes the expected percentage of people who perform the job of Police Patrol Officer in Oceanside, CA that make less than that salary. For example 50% of the people who perform the job of Police Patrol Officer in Oceanside are expected to make less than the median.",Who performed Thriller,-123.88026798337549,904.0
q_2,341255,341255,"This chart describes the expected percentage of people who perform the job of Surgeon-Orthopedic in Los Angeles, CA that make less than that salary. For example 50% of the people who perform the job of Surgeon-Orthopedic in Los Angeles are expected to make less than the median.",Who performed Thriller,-123.88026798337549,905.0
q_2,3540899,3540899,"This chart describes the expected percentage of people who perform the job of Accounts Payable Manager in Tampa, FL that make less than that salary. For example 50% of the people who perform the job of Accounts Payable Manager in Tampa are expected to make less than the median.",Who performed Thriller,-123.88026798337549,906.0
q_2,3875802,3875802,"This chart describes the expected percentage of people who perform the job of Dietitian that make less than that salary. For example 50% of the people who perform the job of Dietitian are expected to make less than the median. Coordinates, plans and conducts programs to educate patients about nutrition.",Who performed Thriller,-123.88026798337549,907.0
q_2,4141119,4141119,"This chart describes the expected percentage of people who perform the job of Medical Laboratory Technician in Birmingham, AL that make less than that salary. For example 50% of the people who perform the job of Medical Laboratory Technician in Birmingham are expected to make less than the median.",Who performed Thriller,-123.88026798337549,908.0
q_2,4213076,4213076,this chart describes the expected percentage of people who perform the job of physician anesthesiology in new york ny that make less than that salary for example 50 % of the people who perform the job of physician anesthesiology in new york are expected to make less than the median,Who performed Thriller,-123.88026798337549,909.0
q_2,4251498,4251498,"This chart describes the expected percentage of people who perform the job of Certified Nurse Midwife in Nashville, TN that make less than that salary. For example 50% of the people who perform the job of Certified Nurse Midwife in Nashville are expected to make less than the median.",Who performed Thriller,-123.88026798337549,910.0
q_2,4422816,4422816,"This chart describes the expected percentage of people who perform the job of Ultrasound Technologist in Virginia Beach, VA that make less than that salary. For example 50% of the people who perform the job of Ultrasound Technologist in Virginia Beach are expected to make less than the median.",Who performed Thriller,-123.88026798337549,911.0
q_2,477505,477505,A public works contractor is anyone who bids on or enters into a contract to perform work that requires the payment of prevailing wages. It includes subcontractors who have entered into a contract with another contractor to perform a portion of the work on a public works project.,Who performed Thriller,-123.88026798337549,912.0
q_2,5242101,5242101,"This chart describes the expected percentage of people who perform the job of Teacher Elementary School in Tacoma, WA that make less than that salary. For example 50% of the people who perform the job of Teacher Elementary School in Tacoma are expected to make less than the median.",Who performed Thriller,-123.88026798337549,913.0
q_2,5270718,5270718,"This chart describes the expected percentage of people who perform the job of Licensed Practical Nurse in Richmond, VA that make less than that salary. For example 50% of the people who perform the job of Licensed Practical Nurse in Richmond are expected to make less than the median.",Who performed Thriller,-123.88026798337549,914.0
q_2,5310504,5310504,This chart describes the expected percentage of people who perform the job of Bagger that make less than that salary. For example 50% of the people who perform the job of Bagger are expected to make less than the median. Assists cashier by bagging grocery items as customers check out.,Who performed Thriller,-123.88026798337549,915.0
q_2,5417277,5417277,"This chart describes the expected percentage of people who perform the job of Staff Nurse - RN in Boston, MA that make less than that salary. For example 50% of the people who perform the job of Staff Nurse - RN in Boston are expected to make less than the median.",Who performed Thriller,-123.88026798337549,916.0
q_2,5436076,5436076,"This chart describes the expected percentage of people who perform the job of Certified Nursing Assistant in Fargo, ND that make less than that salary. For example 50% of the people who perform the job of Certified Nursing Assistant in Fargo are expected to make less than the median.",Who performed Thriller,-123.88026798337549,917.0
q_2,5582373,5582373,"This chart describes the expected percentage of people who perform the job of Human Resources Manager in Orlando, FL that make less than that salary. For example 50% of the people who perform the job of Human Resources Manager in Orlando are expected to make less than the median.",Who performed Thriller,-123.88026798337549,918.0
q_2,5680342,5680342,"This chart describes the expected percentage of people who perform the job of Human Resources Generalist I in Baltimore, MD that make less than that salary. For example 50% of the people who perform the job of Human Resources Generalist I in Baltimore are expected to make less than the median.",Who performed Thriller,-123.88026798337549,919.0
q_2,5716574,5716574,"This chart describes the expected percentage of people who perform the job of Medical Laboratory Technician in Richmond, VA that make less than that salary. For example 50% of the people who perform the job of Medical Laboratory Technician in Richmond are expected to make less than the median.",Who performed Thriller,-123.88026798337549,920.0
